2016-03-20 11:38:25 status half-installed libapr1:armhf 1.5.2-3
2016-03-20 11:38:25 status unpacked libapr1:armhf 1.5.2-3
2016-03-20 11:38:25 status unpacked libapr1:armhf 1.5.2-3
2016-03-20 11:38:25 install libaprutil1:armhf <none> 1.5.4-1+b1
2016-03-20 11:38:25 status half-installed libaprutil1:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1:armhf 1.5.4-1+b1
2016-03-20 11:38:26 install libaprutil1-dbd-sqlite3:armhf <none> 1.5.4-1+b1
2016-03-20 11:38:26 status half-installed libaprutil1-dbd-sqlite3:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1+b1
2016-03-20 11:38:26 install libaprutil1-ldap:armhf <none> 1.5.4-1+b1
2016-03-20 11:38:26 status half-installed libaprutil1-ldap:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1-ldap:armhf 1.5.4-1+b1
2016-03-20 11:38:26 status unpacked libaprutil1-ldap:armhf 1.5.4-1+b1
2016-03-20 11:38:27 install libapt-inst2.0:armhf <none> 1.2.6
2016-03-20 11:38:27 status half-installed libapt-inst2.0:armhf 1.2.6
2016-03-20 11:38:27 status unpacked libapt-inst2.0:armhf 1.2.6
2016-03-20 11:38:27 status unpacked libapt-inst2.0:armhf 1.2.6
2016-03-20 11:38:27 install libapt-pkg5.0:armhf <none> 1.2.6
2016-03-20 11:38:27 status half-installed libapt-pkg5.0:armhf 1.2.6
2016-03-20 11:38:28 status unpacked libapt-pkg5.0:armhf 1.2.6
2016-03-20 11:38:28 status unpacked libapt-pkg5.0:armhf 1.2.6
2016-03-20 11:38:28 install libarchive13:armhf <none> 3.1.2-11+b1
2016-03-20 11:38:28 status half-installed libarchive13:armhf 3.1.2-11+b1
2016-03-20 11:38:29 status unpacked libarchive13:armhf 3.1.2-11+b1
2016-03-20 11:38:29 status unpacked libarchive13:armhf 3.1.2-11+b1
2016-03-20 11:38:29 install libasound2:armhf <none> 1.1.0-1
2016-03-20 11:38:29 status half-installed libasound2:armhf 1.1.0-1
2016-03-20 11:38:29 status unpacked libasound2:armhf 1.1.0-1
2016-03-20 11:38:30 status unpacked libasound2:armhf 1.1.0-1
2016-03-20 11:38:30 install libasound2-data:all <none> 1.1.0-1
2016-03-20 11:38:30 status half-installed libasound2-data:all 1.1.0-1
2016-03-20 11:38:30 status unpacked libasound2-data:all 1.1.0-1
2016-03-20 11:38:30 status unpacked libasound2-data:all 1.1.0-1
2016-03-20 11:38:30 install libasyncns0:armhf <none> 0.8-5
2016-03-20 11:38:30 status half-installed libasyncns0:armhf 0.8-5
2016-03-20 11:38:30 status unpacked libasyncns0:armhf 0.8-5
2016-03-20 11:38:30 status unpacked libasyncns0:armhf 0.8-5
2016-03-20 11:38:31 install libatk-bridge2.0-0:armhf <none> 2.18.1-3
2016-03-20 11:38:31 status half-installed libatk-bridge2.0-0:armhf 2.18.1-3
2016-03-20 11:38:31 status unpacked libatk-bridge2.0-0:armhf 2.18.1-3
2016-03-20 11:38:31 status unpacked libatk-bridge2.0-0:armhf 2.18.1-3
2016-03-20 11:38:31 install libatk1.0-0:armhf <none> 2.18.0-1
2016-03-20 11:38:31 status half-installed libatk1.0-0:armhf 2.18.0-1
2016-03-20 11:38:31 status unpacked libatk1.0-0:armhf 2.18.0-1
2016-03-20 11:38:31 status unpacked libatk1.0-0:armhf 2.18.0-1
2016-03-20 11:38:32 install libatk1.0-data:all <none> 2.18.0-1
2016-03-20 11:38:32 status half-installed libatk1.0-data:all 2.18.0-1
2016-03-20 11:38:32 status unpacked libatk1.0-data:all 2.18.0-1
2016-03-20 11:38:32 status unpacked libatk1.0-data:all 2.18.0-1
2016-03-20 11:38:33 install libatspi2.0-0:armhf <none> 2.18.3-4
2016-03-20 11:38:33 status half-installed libatspi2.0-0:armhf 2.18.3-4
2016-03-20 11:38:33 status unpacked libatspi2.0-0:armhf 2.18.3-4
2016-03-20 11:38:33 status unpacked libatspi2.0-0:armhf 2.18.3-4
2016-03-20 11:38:33 install libavahi-client3:armhf <none> 0.6.32~rc+dfsg-1
2016-03-20 11:38:33 status half-installed libavahi-client3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:33 status unpacked libavahi-client3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:33 status unpacked libavahi-client3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:33 install libavahi-common-data:armhf <none> 0.6.32~rc+dfsg-1
2016-03-20 11:38:33 status half-installed libavahi-common-data:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 status unpacked libavahi-common-data:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 status unpacked libavahi-common-data:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 install libavahi-common3:armhf <none> 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 status half-installed libavahi-common3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 status unpacked libavahi-common3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 status unpacked libavahi-common3:armhf 0.6.32~rc+dfsg-1
2016-03-20 11:38:34 install libblas-common:armhf <none> 3.6.0-2
2016-03-20 11:38:34 status half-installed libblas-common:armhf 3.6.0-2
2016-03-20 11:38:34 status unpacked libblas-common:armhf 3.6.0-2
2016-03-20 11:38:34 status unpacked libblas-common:armhf 3.6.0-2
2016-03-20 11:38:34 install libblas3:armhf <none> 3.6.0-2
2016-03-20 11:38:34 status half-installed libblas3:armhf 3.6.0-2
2016-03-20 11:38:35 status unpacked libblas3:armhf 3.6.0-2
2016-03-20 11:38:35 status unpacked libblas3:armhf 3.6.0-2
2016-03-20 11:38:35 install libbluetooth3:armhf <none> 5.36-1
2016-03-20 11:38:35 status half-installed libbluetooth3:armhf 5.36-1
2016-03-20 11:38:35 status unpacked libbluetooth3:armhf 5.36-1
2016-03-20 11:38:35 status unpacked libbluetooth3:armhf 5.36-1
2016-03-20 11:38:35 install libboost-iostreams1.58.0:armhf <none> 1.58.0+dfsg-5
2016-03-20 11:38:35 status half-installed libboost-iostreams1.58.0:armhf 1.58.0+dfsg-5
2016-03-20 11:38:35 status unpacked libboost-iostreams1.58.0:armhf 1.58.0+dfsg-5
2016-03-20 11:38:35 status unpacked libboost-iostreams1.58.0:armhf 1.58.0+dfsg-5
2016-03-20 11:38:36 install libbsd0:armhf <none> 0.8.2-1
2016-03-20 11:38:36 status half-installed libbsd0:armhf 0.8.2-1
2016-03-20 11:38:36 status unpacked libbsd0:armhf 0.8.2-1
2016-03-20 11:38:36 status unpacked libbsd0:armhf 0.8.2-1
2016-03-20 11:38:36 install libc-ares2:armhf <none> 1.11.0-1
2016-03-20 11:38:36 status half-installed libc-ares2:armhf 1.11.0-1
2016-03-20 11:38:36 status unpacked libc-ares2:armhf 1.11.0-1
2016-03-20 11:38:36 status unpacked libc-ares2:armhf 1.11.0-1
2016-03-20 11:38:36 install libc-l10n:all <none> 2.22-3
2016-03-20 11:38:36 status half-installed libc-l10n:all 2.22-3
2016-03-20 11:38:37 status unpacked libc-l10n:all 2.22-3
2016-03-20 11:38:37 status unpacked libc-l10n:all 2.22-3
2016-03-20 11:38:37 install libcairo-gobject2:armhf <none> 1.14.6-1
2016-03-20 11:38:37 status half-installed libcairo-gobject2:armhf 1.14.6-1
2016-03-20 11:38:38 status unpacked libcairo-gobject2:armhf 1.14.6-1
2016-03-20 11:38:38 status unpacked libcairo-gobject2:armhf 1.14.6-1
2016-03-20 11:38:38 install libcairo2:armhf <none> 1.14.6-1
2016-03-20 11:38:38 status half-installed libcairo2:armhf 1.14.6-1
2016-03-20 11:38:39 status unpacked libcairo2:armhf 1.14.6-1
2016-03-20 11:38:39 status unpacked libcairo2:armhf 1.14.6-1
2016-03-20 11:38:39 install libcap-ng0:armhf <none> 0.7.7-1+b1
2016-03-20 11:38:39 status half-installed libcap-ng0:armhf 0.7.7-1+b1
2016-03-20 11:38:39 status unpacked libcap-ng0:armhf 0.7.7-1+b1
2016-03-20 11:38:39 status unpacked libcap-ng0:armhf 0.7.7-1+b1
2016-03-20 11:38:39 install libcgmanager0:armhf <none> 0.39-2
2016-03-20 11:38:39 status half-installed libcgmanager0:armhf 0.39-2
2016-03-20 11:38:40 status unpacked libcgmanager0:armhf 0.39-2
2016-03-20 11:38:40 status unpacked libcgmanager0:armhf 0.39-2
2016-03-20 11:38:40 install libcolord2:armhf <none> 1.2.12-1
2016-03-20 11:38:40 status half-installed libcolord2:armhf 1.2.12-1
2016-03-20 11:38:40 status unpacked libcolord2:armhf 1.2.12-1
2016-03-20 11:38:40 status unpacked libcolord2:armhf 1.2.12-1
2016-03-20 11:38:40 install libcroco3:armhf <none> 0.6.11-1
2016-03-20 11:38:40 status half-installed libcroco3:armhf 0.6.11-1
2016-03-20 11:38:40 status unpacked libcroco3:armhf 0.6.11-1
2016-03-20 11:38:41 status unpacked libcroco3:armhf 0.6.11-1
2016-03-20 11:38:41 install libct4:armhf <none> 0.91-6.1+b2
2016-03-20 11:38:41 status half-installed libct4:armhf 0.91-6.1+b2
2016-03-20 11:38:41 status unpacked libct4:armhf 0.91-6.1+b2
2016-03-20 11:38:41 status unpacked libct4:armhf 0.91-6.1+b2
2016-03-20 11:38:41 install libcups2:armhf <none> 2.1.3-3
2016-03-20 11:38:41 status half-installed libcups2:armhf 2.1.3-3
2016-03-20 11:38:42 status unpacked libcups2:armhf 2.1.3-3
2016-03-20 11:38:42 status unpacked libcups2:armhf 2.1.3-3
2016-03-20 11:38:42 install libdatrie1:armhf <none> 0.2.10-2
2016-03-20 11:38:42 status half-installed libdatrie1:armhf 0.2.10-2
2016-03-20 11:38:42 status unpacked libdatrie1:armhf 0.2.10-2
2016-03-20 11:38:42 status unpacked libdatrie1:armhf 0.2.10-2
2016-03-20 11:38:42 install libdbus-1-3:armhf <none> 1.10.8-1
2016-03-20 11:38:42 status half-installed libdbus-1-3:armhf 1.10.8-1
2016-03-20 11:38:43 status unpacked libdbus-1-3:armhf 1.10.8-1
2016-03-20 11:38:43 status unpacked libdbus-1-3:armhf 1.10.8-1
2016-03-20 11:38:43 install libdbus-glib-1-2:armhf <none> 0.106-1
2016-03-20 11:38:43 status half-installed libdbus-glib-1-2:armhf 0.106-1
2016-03-20 11:38:43 status unpacked libdbus-glib-1-2:armhf 0.106-1
2016-03-20 11:38:43 status unpacked libdbus-glib-1-2:armhf 0.106-1
2016-03-20 11:38:43 install libdconf1:armhf <none> 0.24.0-2
2016-03-20 11:38:43 status half-installed libdconf1:armhf 0.24.0-2
2016-03-20 11:38:44 status unpacked libdconf1:armhf 0.24.0-2
2016-03-20 11:38:44 status unpacked libdconf1:armhf 0.24.0-2
2016-03-20 11:38:44 install libdns-export100:armhf <none> 1:9.9.5.dfsg-12.1
2016-03-20 11:38:44 status half-installed libdns-export100:armhf 1:9.9.5.dfsg-12.1
2016-03-20 11:38:44 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-12.1
2016-03-20 11:38:44 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-12.1
2016-03-20 11:38:44 install libdpkg-perl:all <none> 1.18.4
2016-03-20 11:38:44 status half-installed libdpkg-perl:all 1.18.4
2016-03-20 11:38:45 status unpacked libdpkg-perl:all 1.18.4
2016-03-20 11:38:45 status unpacked libdpkg-perl:all 1.18.4
2016-03-20 11:38:46 install libdrm-amdgpu1:armhf <none> 2.4.67-1
2016-03-20 11:38:46 status half-installed libdrm-amdgpu1:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-amdgpu1:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-amdgpu1:armhf 2.4.67-1
2016-03-20 11:38:46 install libdrm-freedreno1:armhf <none> 2.4.67-1
2016-03-20 11:38:46 status half-installed libdrm-freedreno1:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-freedreno1:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-freedreno1:armhf 2.4.67-1
2016-03-20 11:38:46 install libdrm-nouveau2:armhf <none> 2.4.67-1
2016-03-20 11:38:46 status half-installed libdrm-nouveau2:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-nouveau2:armhf 2.4.67-1
2016-03-20 11:38:46 status unpacked libdrm-nouveau2:armhf 2.4.67-1
2016-03-20 11:38:47 install libdrm-omap1:armhf <none> 2.4.67-1
2016-03-20 11:38:47 status half-installed libdrm-omap1:armhf 2.4.67-1
2016-03-20 11:38:47 status unpacked libdrm-omap1:armhf 2.4.67-1
2016-03-20 11:38:47 status unpacked libdrm-omap1:armhf 2.4.67-1
2016-03-20 11:38:47 install libdrm-radeon1:armhf <none> 2.4.67-1
2016-03-20 11:38:47 status half-installed libdrm-radeon1:armhf 2.4.67-1
2016-03-20 11:38:47 status unpacked libdrm-radeon1:armhf 2.4.67-1
2016-03-20 11:38:47 status unpacked libdrm-radeon1:armhf 2.4.67-1
2016-03-20 11:38:48 install libdrm2:armhf <none> 2.4.67-1
2016-03-20 11:38:48 status half-installed libdrm2:armhf 2.4.67-1
2016-03-20 11:38:48 status unpacked libdrm2:armhf 2.4.67-1
2016-03-20 11:38:48 status unpacked libdrm2:armhf 2.4.67-1
2016-03-20 11:38:48 install libedit2:armhf <none> 3.1-20150325-1+b1
2016-03-20 11:38:48 status half-installed libedit2:armhf 3.1-20150325-1+b1
2016-03-20 11:38:48 status unpacked libedit2:armhf 3.1-20150325-1+b1
2016-03-20 11:38:48 status unpacked libedit2:armhf 3.1-20150325-1+b1
2016-03-20 11:38:48 install libegl1-mesa:armhf <none> 11.1.2-1
2016-03-20 11:38:48 status half-installed libegl1-mesa:armhf 11.1.2-1
2016-03-20 11:38:49 status unpacked libegl1-mesa:armhf 11.1.2-1
2016-03-20 11:38:49 status unpacked libegl1-mesa:armhf 11.1.2-1
2016-03-20 11:38:49 install libelf1:armhf <none> 0.163-5.1
2016-03-20 11:38:49 status half-installed libelf1:armhf 0.163-5.1
2016-03-20 11:38:50 status unpacked libelf1:armhf 0.163-5.1
2016-03-20 11:38:50 status unpacked libelf1:armhf 0.163-5.1
2016-03-20 11:38:50 install libepoxy0:armhf <none> 1.3.1-1
2016-03-20 11:38:50 status half-installed libepoxy0:armhf 1.3.1-1
2016-03-20 11:38:50 status unpacked libepoxy0:armhf 1.3.1-1
2016-03-20 11:38:50 status unpacked libepoxy0:armhf 1.3.1-1
2016-03-20 11:38:50 install libestr0:armhf <none> 0.1.10-1
2016-03-20 11:38:50 status half-installed libestr0:armhf 0.1.10-1
2016-03-20 11:38:50 status unpacked libestr0:armhf 0.1.10-1
2016-03-20 11:38:50 status unpacked libestr0:armhf 0.1.10-1
2016-03-20 11:38:50 install libevdev2:armhf <none> 1.4.6+dfsg-1
2016-03-20 11:38:50 status half-installed libevdev2:armhf 1.4.6+dfsg-1
2016-03-20 11:38:51 status unpacked libevdev2:armhf 1.4.6+dfsg-1
2016-03-20 11:38:51 status unpacked libevdev2:armhf 1.4.6+dfsg-1
2016-03-20 11:38:51 install libevent-2.0-5:armhf <none> 2.0.21-stable-2+b1
2016-03-20 11:38:51 status half-installed libevent-2.0-5:armhf 2.0.21-stable-2+b1
2016-03-20 11:38:54 status unpacked libevent-2.0-5:armhf 2.0.21-stable-2+b1
2016-03-20 11:38:54 status unpacked libevent-2.0-5:armhf 2.0.21-stable-2+b1
2016-03-20 11:38:55 install libexif12:armhf <none> 0.6.21-2
2016-03-20 11:38:55 status half-installed libexif12:armhf 0.6.21-2
2016-03-20 11:38:56 status unpacked libexif12:armhf 0.6.21-2
2016-03-20 11:38:56 status unpacked libexif12:armhf 0.6.21-2
2016-03-20 11:38:56 install libexo-1-0:armhf <none> 0.10.7-1
2016-03-20 11:38:56 status half-installed libexo-1-0:armhf 0.10.7-1
2016-03-20 11:38:57 status unpacked libexo-1-0:armhf 0.10.7-1
2016-03-20 11:38:57 status unpacked libexo-1-0:armhf 0.10.7-1
2016-03-20 11:38:57 install libexo-common:all <none> 0.10.7-1
2016-03-20 11:38:57 status half-installed libexo-common:all 0.10.7-1
2016-03-20 11:38:57 status unpacked libexo-common:all 0.10.7-1
2016-03-20 11:38:58 status unpacked libexo-common:all 0.10.7-1
2016-03-20 11:38:58 install libexo-helpers:armhf <none> 0.10.7-1
2016-03-20 11:38:58 status half-installed libexo-helpers:armhf 0.10.7-1
2016-03-20 11:38:58 status unpacked libexo-helpers:armhf 0.10.7-1
2016-03-20 11:38:58 status unpacked libexo-helpers:armhf 0.10.7-1
2016-03-20 11:38:58 install libfbclient2:armhf <none> 2.5.5.26952.ds4-4
2016-03-20 11:38:58 status half-installed libfbclient2:armhf 2.5.5.26952.ds4-4
2016-03-20 11:38:59 status unpacked libfbclient2:armhf 2.5.5.26952.ds4-4
2016-03-20 11:38:59 status unpacked libfbclient2:armhf 2.5.5.26952.ds4-4
2016-03-20 11:38:59 install libffi6:armhf <none> 3.2.1-4
2016-03-20 11:38:59 status half-installed libffi6:armhf 3.2.1-4
2016-03-20 11:38:59 status unpacked libffi6:armhf 3.2.1-4
2016-03-20 11:38:59 status unpacked libffi6:armhf 3.2.1-4
2016-03-20 11:38:59 install libfile-fcntllock-perl:armhf <none> 0.22-3+b1
2016-03-20 11:38:59 status half-installed libfile-fcntllock-perl:armhf 0.22-3+b1
2016-03-20 11:38:59 status unpacked libfile-fcntllock-perl:armhf 0.22-3+b1
2016-03-20 11:39:00 status unpacked libfile-fcntllock-perl:armhf 0.22-3+b1
2016-03-20 11:39:00 install libflac8:armhf <none> 1.3.1-4
2016-03-20 11:39:00 status half-installed libflac8:armhf 1.3.1-4
2016-03-20 11:39:00 status unpacked libflac8:armhf 1.3.1-4
2016-03-20 11:39:00 status unpacked libflac8:armhf 1.3.1-4
2016-03-20 11:39:01 install libfontconfig1:armhf <none> 2.11.0-6.3
2016-03-20 11:39:01 status half-installed libfontconfig1:armhf 2.11.0-6.3
2016-03-20 11:39:01 status unpacked libfontconfig1:armhf 2.11.0-6.3
2016-03-20 11:39:01 status unpacked libfontconfig1:armhf 2.11.0-6.3
2016-03-20 11:39:01 install libfontenc1:armhf <none> 1:1.1.3-1
2016-03-20 11:39:01 status half-installed libfontenc1:armhf 1:1.1.3-1
2016-03-20 11:39:01 status unpacked libfontenc1:armhf 1:1.1.3-1
2016-03-20 11:39:01 status unpacked libfontenc1:armhf 1:1.1.3-1
2016-03-20 11:39:01 install libfreetype6:armhf <none> 2.6.3-3
2016-03-20 11:39:01 status half-installed libfreetype6:armhf 2.6.3-3
2016-03-20 11:39:02 status unpacked libfreetype6:armhf 2.6.3-3
2016-03-20 11:39:02 status unpacked libfreetype6:armhf 2.6.3-3
2016-03-20 11:39:02 install libgarcon-1-0:armhf <none> 0.4.0-2
2016-03-20 11:39:02 status half-installed libgarcon-1-0:armhf 0.4.0-2
2016-03-20 11:39:02 status unpacked libgarcon-1-0:armhf 0.4.0-2
2016-03-20 11:39:02 status unpacked libgarcon-1-0:armhf 0.4.0-2
2016-03-20 11:39:02 install libgarcon-common:all <none> 0.4.0-2
2016-03-20 11:39:02 status half-installed libgarcon-common:all 0.4.0-2
2016-03-20 11:39:03 status unpacked libgarcon-common:all 0.4.0-2
2016-03-20 11:39:03 status unpacked libgarcon-common:all 0.4.0-2
2016-03-20 11:39:03 install libgbm1:armhf <none> 11.1.2-1
2016-03-20 11:39:03 status half-installed libgbm1:armhf 11.1.2-1
2016-03-20 11:39:03 status unpacked libgbm1:armhf 11.1.2-1
2016-03-20 11:39:03 status unpacked libgbm1:armhf 11.1.2-1
2016-03-20 11:39:04 install libgdbm3:armhf <none> 1.8.3-13.1
2016-03-20 11:39:04 status half-installed libgdbm3:armhf 1.8.3-13.1
2016-03-20 11:39:04 status unpacked libgdbm3:armhf 1.8.3-13.1
2016-03-20 11:39:04 status unpacked libgdbm3:armhf 1.8.3-13.1
2016-03-20 11:39:04 install libgdk-pixbuf2.0-0:armhf <none> 2.32.3-1.2
2016-03-20 11:39:04 status half-installed libgdk-pixbuf2.0-0:armhf 2.32.3-1.2
2016-03-20 11:39:05 status unpacked libgdk-pixbuf2.0-0:armhf 2.32.3-1.2
2016-03-20 11:39:05 status unpacked libgdk-pixbuf2.0-0:armhf 2.32.3-1.2
2016-03-20 11:39:05 install libgdk-pixbuf2.0-common:all <none> 2.32.3-1.2
2016-03-20 11:39:05 status half-installed libgdk-pixbuf2.0-common:all 2.32.3-1.2
2016-03-20 11:39:07 status unpacked libgdk-pixbuf2.0-common:all 2.32.3-1.2
2016-03-20 11:39:07 status unpacked libgdk-pixbuf2.0-common:all 2.32.3-1.2
2016-03-20 11:39:07 install libgeoip1:armhf <none> 1.6.9-1
2016-03-20 11:39:07 status half-installed libgeoip1:armhf 1.6.9-1
2016-03-20 11:39:08 status unpacked libgeoip1:armhf 1.6.9-1
2016-03-20 11:39:08 status unpacked libgeoip1:armhf 1.6.9-1
2016-03-20 11:39:08 install libgfortran3:armhf <none> 5.3.1-11
2016-03-20 11:39:08 status half-installed libgfortran3:armhf 5.3.1-11
2016-03-20 11:39:08 status unpacked libgfortran3:armhf 5.3.1-11
2016-03-20 11:39:08 status unpacked libgfortran3:armhf 5.3.1-11
2016-03-20 11:39:08 install libgl1-mesa-dri:armhf <none> 11.1.2-1
2016-03-20 11:39:08 status half-installed libgl1-mesa-dri:armhf 11.1.2-1
2016-03-20 11:39:11 status unpacked libgl1-mesa-dri:armhf 11.1.2-1
2016-03-20 11:39:11 status unpacked libgl1-mesa-dri:armhf 11.1.2-1
2016-03-20 11:39:11 install libgl1-mesa-glx:armhf <none> 11.1.2-1
2016-03-20 11:39:11 status half-installed libgl1-mesa-glx:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libgl1-mesa-glx:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libgl1-mesa-glx:armhf 11.1.2-1
2016-03-20 11:39:12 install libglapi-mesa:armhf <none> 11.1.2-1
2016-03-20 11:39:12 status half-installed libglapi-mesa:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libglapi-mesa:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libglapi-mesa:armhf 11.1.2-1
2016-03-20 11:39:12 install libgles2-mesa:armhf <none> 11.1.2-1
2016-03-20 11:39:12 status half-installed libgles2-mesa:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libgles2-mesa:armhf 11.1.2-1
2016-03-20 11:39:12 status unpacked libgles2-mesa:armhf 11.1.2-1
2016-03-20 11:39:13 install libglib2.0-0:armhf <none> 2.46.2-3
2016-03-20 11:39:13 status half-installed libglib2.0-0:armhf 2.46.2-3
2016-03-20 11:39:14 status unpacked libglib2.0-0:armhf 2.46.2-3
2016-03-20 11:39:14 status unpacked libglib2.0-0:armhf 2.46.2-3
2016-03-20 11:39:14 install libglib2.0-bin:armhf <none> 2.46.2-3
2016-03-20 11:39:14 status half-installed libglib2.0-bin:armhf 2.46.2-3
2016-03-20 11:39:15 status unpacked libglib2.0-bin:armhf 2.46.2-3
2016-03-20 11:39:15 status unpacked libglib2.0-bin:armhf 2.46.2-3
2016-03-20 11:39:15 install libglib2.0-data:all <none> 2.46.2-3
2016-03-20 11:39:15 status half-installed libglib2.0-data:all 2.46.2-3
2016-03-20 11:39:17 status unpacked libglib2.0-data:all 2.46.2-3
2016-03-20 11:39:17 status unpacked libglib2.0-data:all 2.46.2-3
2016-03-20 11:39:17 install libglu1-mesa:armhf <none> 9.0.0-2.1
2016-03-20 11:39:17 status half-installed libglu1-mesa:armhf 9.0.0-2.1
2016-03-20 11:39:17 status unpacked libglu1-mesa:armhf 9.0.0-2.1
2016-03-20 11:39:18 status unpacked libglu1-mesa:armhf 9.0.0-2.1
2016-03-20 11:39:18 install libgmp10:armhf <none> 2:6.1.0+dfsg-2
2016-03-20 11:39:18 status half-installed libgmp10:armhf 2:6.1.0+dfsg-2
2016-03-20 11:39:18 status unpacked libgmp10:armhf 2:6.1.0+dfsg-2
2016-03-20 11:39:18 status unpacked libgmp10:armhf 2:6.1.0+dfsg-2
2016-03-20 11:39:18 install libgnutls-deb0-28:armhf <none> 3.3.20-1
2016-03-20 11:39:18 status half-installed libgnutls-deb0-28:armhf 3.3.20-1
2016-03-20 11:39:19 status unpacked libgnutls-deb0-28:armhf 3.3.20-1
2016-03-20 11:39:19 status unpacked libgnutls-deb0-28:armhf 3.3.20-1
2016-03-20 11:39:19 install libgnutls30:armhf <none> 3.4.9-2
2016-03-20 11:39:19 status half-installed libgnutls30:armhf 3.4.9-2
2016-03-20 11:39:20 status unpacked libgnutls30:armhf 3.4.9-2
2016-03-20 11:39:20 status unpacked libgnutls30:armhf 3.4.9-2
2016-03-20 11:39:21 install libgpm2:armhf <none> 1.20.4-6.1+b2
2016-03-20 11:39:21 status half-installed libgpm2:armhf 1.20.4-6.1+b2
2016-03-20 11:39:21 status unpacked libgpm2:armhf 1.20.4-6.1+b2
2016-03-20 11:39:21 status unpacked libgpm2:armhf 1.20.4-6.1+b2
2016-03-20 11:39:21 install libgraphite2-3:armhf <none> 1.3.6-1
2016-03-20 11:39:21 status half-installed libgraphite2-3:armhf 1.3.6-1
2016-03-20 11:39:26 status unpacked libgraphite2-3:armhf 1.3.6-1
2016-03-20 11:39:28 status unpacked libgraphite2-3:armhf 1.3.6-1
2016-03-20 11:39:35 install libgssapi-krb5-2:armhf <none> 1.13.2+dfsg-5
2016-03-20 11:39:35 status half-installed libgssapi-krb5-2:armhf 1.13.2+dfsg-5
2016-03-20 11:39:37 status unpacked libgssapi-krb5-2:armhf 1.13.2+dfsg-5
2016-03-20 11:39:37 status unpacked libgssapi-krb5-2:armhf 1.13.2+dfsg-5
2016-03-20 11:39:37 install libgtk-3-0:armhf <none> 3.18.9-1
2016-03-20 11:39:37 status half-installed libgtk-3-0:armhf 3.18.9-1
2016-03-20 11:39:39 status unpacked libgtk-3-0:armhf 3.18.9-1
2016-03-20 11:39:39 status unpacked libgtk-3-0:armhf 3.18.9-1
2016-03-20 11:39:39 install libgtk-3-bin:armhf <none> 3.18.9-1
2016-03-20 11:39:39 status half-installed libgtk-3-bin:armhf 3.18.9-1
2016-03-20 11:39:40 status unpacked libgtk-3-bin:armhf 3.18.9-1
2016-03-20 11:39:40 status unpacked libgtk-3-bin:armhf 3.18.9-1
2016-03-20 11:39:40 install libgtk-3-common:all <none> 3.18.9-1
2016-03-20 11:39:40 status half-installed libgtk-3-common:all 3.18.9-1
2016-03-20 11:39:44 status unpacked libgtk-3-common:all 3.18.9-1
2016-03-20 11:39:44 status unpacked libgtk-3-common:all 3.18.9-1
2016-03-20 11:39:45 install libgtk2.0-0:armhf <none> 2.24.30-1
2016-03-20 11:39:45 status half-installed libgtk2.0-0:armhf 2.24.30-1
2016-03-20 11:39:46 status unpacked libgtk2.0-0:armhf 2.24.30-1
2016-03-20 11:39:46 status unpacked libgtk2.0-0:armhf 2.24.30-1
2016-03-20 11:39:47 install libgtk2.0-common:all <none> 2.24.30-1
2016-03-20 11:39:47 status half-installed libgtk2.0-common:all 2.24.30-1
2016-03-20 11:39:52 status unpacked libgtk2.0-common:all 2.24.30-1
2016-03-20 11:39:52 status unpacked libgtk2.0-common:all 2.24.30-1
2016-03-20 11:39:52 install libgudev-1.0-0:armhf <none> 230-3
2016-03-20 11:39:52 status half-installed libgudev-1.0-0:armhf 230-3
2016-03-20 11:39:52 status unpacked libgudev-1.0-0:armhf 230-3
2016-03-20 11:39:52 status unpacked libgudev-1.0-0:armhf 230-3
